Operacja:;Wielkosc strukutry:;Rozmiar plecaka:;Czas[us];
KPGreedy;100;1000;26.567901
KPGreedy;100;3000;67.851852
KPGreedy;100;5000;114.196543
KPGreedy;200;1000;31.917037
KPGreedy;200;3000;74.986667
KPGreedy;200;5000;113.671111
KPGreedy;300;1000;43.444938
KPGreedy;300;3000;97.129877
KPGreedy;300;5000;175.632593
KPGreedy;400;1000;56.774321
KPGreedy;400;3000;77.428148
KPGreedy;400;5000;132.641975
KPGreedy;500;1000;45.519012
KPGreedy;500;3000;116.562963
KPGreedy;500;5000;184.695309
